Country,League,Season,Date,Homeoraway,Team,TeamGoals,Opponent,OpponentGoals,Favourite,Result,TotalGoals,TeamOdds,DrawOdds,OpponentOdds,ResultBetWin,ResultBetDraw,ResultBetLose
GERMANY,BUND,19/20,2020/02/29,Home,FC Koln,3,Schalke 04,0,Favourite,Win,3,2.2,3.6,3.1,1.2,-1,-1
GERMANY,BUND,19/20,2020/02/29,Away,M'gladbach,3,Augsburg,2,Favourite,Win,5,2.05,3.8,3.4,1.05,-1,-1
GERMANY,BUND,19/20,2020/02/29,Away,Bayern Munich,6,Hoffenheim,0,Favourite,Win,6,1.36,5.75,7,0.36,-1,-1
ENGLAND,PREM,19/20,2020/02/28,Away,Leicester,0,Norwich,1,Favourite,Lose,1,1.72,4.1,4.33,-1,-1,3.33
ENGLAND,PREM,19/20,2020/02/28,Home,Norwich,1,Leicester,0,NotFavourite,Win,1,4.33,4.1,1.72,3.33,-1,-1
SPAIN,LALIGA,19/20,2020/02/28,Away,Valladolid,0,Sociedad,1,NotFavourite,Lose,1,7,4,1.53,-1,-1,0.53
SPAIN,LALIGA,19/20,2020/02/28,Home,Sociedad,1,Valladolid,0,Favourite,Win,1,1.53,4,7,0.53,-1,-1
GERMANY,BUND,19/20,2020/02/28,Home,Fortuna Dusseldorf,3,Hertha,3,Favourite,Draw,6,2.37,3.3,3,-1,2.3,-1
GERMANY,BUND,19/20,2020/02/28,Away,Hertha,3,Fortuna Dusseldorf,3,NotFavourite,Draw,6,3,3.3,2.37,-1,2.3,-1
ENGLAND,PREM,19/20,2020/02/24,Away,West Ham,2,Liverpool,3,NotFavourite,Lose,5,15,8,1.16,-1,-1,0.16
ENGLAND,PREM,19/20,2020/02/24,Home,Liverpool,3,West Ham,2,Favourite,Win,5,1.16,8,15,0.16,-1,-1
GERMANY,BUND,19/20,2020/02/24,Home,Ein Frankfurt,1,Union Berlin,2,Favourite,Lose,3,1.9,3.6,4,-1,-1,3
GERMANY,BUND,19/20,2020/02/24,Away,Union Berlin,2,Ein Frankfurt,1,NotFavourite,Win,3,4,3.6,1.9,3,-1,-1
ITALY,SERIAA,19/20,2020/02/23,Home,Genoa,2,Lazio,3,NotFavourite,Lose,5,5,3.9,1.66,-1,-1,0.66
ITALY,SERIAA,19/20,2020/02/23,Away,Lecce,0,Roma,4,NotFavourite,Lose,4,8,6,1.3,-1,-1,0.3
ITALY,SERIAA,19/20,2020/02/23,Home,Roma,4,Lecce,0,Favourite,Win,4,1.3,6,8,0.3,-1,-1
ITALY,SERIAA,19/20,2020/02/23,Away,Lazio,3,Genoa,2,Favourite,Win,5,1.66,3.9,5,0.66,-1,-1
ENGLAND,PREM,19/20,2020/02/23,Away,Everton,2,Arsenal,3,NotFavourite,Lose,5,3.7,3.6,2,-1,-1,1
ENGLAND,PREM,19/20,2020/02/23,Away,Watford,0,Man United,3,NotFavourite,Lose,3,6,3.9,1.6,-1,-1,0.6
ENGLAND,PREM,19/20,2020/02/23,Away,Norwich,0,Wolves,3,NotFavourite,Lose,3,7,4.2,1.5,-1,-1,0.5
ENGLAND,PREM,19/20,2020/02/23,Home,Man United,3,Watford,0,Favourite,Win,3,1.6,3.9,6,0.6,-1,-1
ENGLAND,PREM,19/20,2020/02/23,Home,Wolves,3,Norwich,0,Favourite,Win,3,1.5,4.2,7,0.5,-1,-1
ENGLAND,PREM,19/20,2020/02/23,Home,Arsenal,3,Everton,2,Favourite,Win,5,2,3.6,3.7,1,-1,-1
SPAIN,LALIGA,19/20,2020/02/23,Home,Osasuna,0,Granada,3,Favourite,Lose,3,1.85,3.4,4.33,-1,-1,3.33
SPAIN,LALIGA,19/20,2020/02/23,Home,Getafe,0,Sevilla,3,Favourite,Lose,3,2.3,3.1,3.4,-1,-1,2.4
SPAIN,LALIGA,19/20,2020/02/23,Away,Ath Bilbao,1,Alaves,2,Favourite,Lose,3,2.7,3,2.9,-1,-1,1.9
SPAIN,LALIGA,19/20,2020/02/23,Away,Espanol,1,Valladolid,2,NotFavourite,Lose,3,3,3,2.62,-1,-1,1.62
SPAIN,LALIGA,19/20,2020/02/23,Away,Villarreal,1,Ath Madrid,3,NotFavourite,Lose,4,5.5,3.75,1.65,-1,-1,0.65
SPAIN,LALIGA,19/20,2020/02/23,Home,Alaves,2,Ath Bilbao,1,NotFavourite,Win,3,2.9,3,2.7,1.9,-1,-1
SPAIN,LALIGA,19/20,2020/02/23,Home,Valladolid,2,Espanol,1,Favourite,Win,3,2.62,3,3,1.62,-1,-1
SPAIN,LALIGA,19/20,2020/02/23,Home,Ath Madrid,3,Villarreal,1,Favourite,Win,4,1.65,3.75,5.5,0.65,-1,-1
SPAIN,LALIGA,19/20,2020/02/23,Away,Granada,3,Osasuna,0,NotFavourite,Win,3,4.33,3.4,1.85,3.33,-1,-1
SPAIN,LALIGA,19/20,2020/02/23,Away,Sevilla,3,Getafe,0,NotFavourite,Win,3,3.4,3.1,2.3,2.4,-1,-1
GERMANY,BUND,19/20,2020/02/23,Away,Mainz,0,Wolfsburg,4,NotFavourite,Lose,4,4.75,3.8,1.72,-1,-1,0.72
GERMANY,BUND,19/20,2020/02/23,Away,Augsburg,0,Leverkusen,2,NotFavourite,Lose,2,6,4.5,1.5,-1,-1,0.5
GERMANY,BUND,19/20,2020/02/23,Home,Leverkusen,2,Augsburg,0,Favourite,Win,2,1.5,4.5,6,0.5,-1,-1
GERMANY,BUND,19/20,2020/02/23,Home,Wolfsburg,4,Mainz,0,Favourite,Win,4,1.72,3.8,4.75,0.72,-1,-1
ITALY,SERIAA,19/20,2020/02/22,Home,Spal,1,Juventus,2,NotFavourite,Lose,3,7.5,5.25,1.36,-1,-1,0.36
ITALY,SERIAA,19/20,2020/02/22,Home,Bologna,1,Udinese,1,Favourite,Draw,2,2.05,3.4,3.7,-1,2.4,-1
ITALY,SERIAA,19/20,2020/02/22,Home,Fiorentina,1,Milan,1,NotFavourite,Draw,2,2.7,3.3,2.62,-1,2.3,-1
ITALY,SERIAA,19/20,2020/02/22,Away,Udinese,1,Bologna,1,NotFavourite,Draw,2,3.7,3.4,2.05,-1,2.4,-1
ITALY,SERIAA,19/20,2020/02/22,Away,Juventus,2,Spal,1,Favourite,Win,3,1.36,5.25,7.5,0.36,-1,-1
ITALY,SERIAA,19/20,2020/02/22,Away,Milan,1,Fiorentina,1,Favourite,Draw,2,2.62,3.3,2.7,-1,2.3,-1
ENGLAND,PREM,19/20,2020/02/22,Away,Bournemouth,0,Burnley,3,NotFavourite,Lose,3,3.7,3.3,2.1,-1,-1,1.1
ENGLAND,PREM,19/20,2020/02/22,Away,Newcastle,0,Crystal Palace,1,NotFavourite,Lose,1,4.2,3.4,1.95,-1,-1,0.95
ENGLAND,PREM,19/20,2020/02/22,Away,Tottenham,1,Chelsea,2,NotFavourite,Lose,3,4.5,4,1.72,-1,-1,0.72
ENGLAND,PREM,19/20,2020/02/22,Home,Leicester,0,Man City,1,NotFavourite,Lose,1,4.5,4.2,1.7,-1,-1,0.7
ENGLAND,PREM,19/20,2020/02/22,Away,Aston Villa,0,Southampton,2,NotFavourite,Lose,2,5,4.33,1.61,-1,-1,0.61
ENGLAND,PREM,19/20,2020/02/22,Home,Chelsea,2,Tottenham,1,Favourite,Win,3,1.72,4,4.5,0.72,-1,-1
ENGLAND,PREM,19/20,2020/02/22,Home,Burnley,3,Bournemouth,0,Favourite,Win,3,2.1,3.3,3.7,1.1,-1,-1
ENGLAND,PREM,19/20,2020/02/22,Home,Crystal Palace,1,Newcastle,0,Favourite,Win,1,1.95,3.4,4.2,0.95,-1,-1
ENGLAND,PREM,19/20,2020/02/22,Home,Sheffield United,1,Brighton,1,Favourite,Draw,2,1.95,3.4,4.2,-1,2.4,-1
ENGLAND,PREM,19/20,2020/02/22,Home,Southampton,2,Aston Villa,0,Favourite,Win,2,1.61,4.33,5,0.61,-1,-1
ENGLAND,PREM,19/20,2020/02/22,Away,Brighton,1,Sheffield United,1,NotFavourite,Draw,2,4.2,3.4,1.95,-1,2.4,-1
ENGLAND,PREM,19/20,2020/02/22,Away,Man City,1,Leicester,0,Favourite,Win,1,1.7,4.2,4.5,0.7,-1,-1
SPAIN,LALIGA,19/20,2020/02/22,Away,Real Madrid,0,Levante,1,Favourite,Lose,1,1.44,5,6,-1,-1,5
SPAIN,LALIGA,19/20,2020/02/22,Away,Leganes,0,Celta,1,NotFavourite,Lose,1,4.75,3.4,1.8,-1,-1,0.8
SPAIN,LALIGA,19/20,2020/02/22,Away,Valencia,0,Sociedad,3,NotFavourite,Lose,3,4.75,4,1.65,-1,-1,0.65
SPAIN,LALIGA,19/20,2020/02/22,Away,Eibar,0,Barcelona,5,NotFavourite,Lose,5,13,6.5,1.2,-1,-1,0.2
SPAIN,LALIGA,19/20,2020/02/22,Home,Celta,1,Leganes,0,Favourite,Win,1,1.8,3.4,4.75,0.8,-1,-1
SPAIN,LALIGA,19/20,2020/02/22,Home,Barcelona,5,Eibar,0,Favourite,Win,5,1.2,6.5,13,0.2,-1,-1
SPAIN,LALIGA,19/20,2020/02/22,Home,Sociedad,3,Valencia,0,Favourite,Win,3,1.65,4,4.75,0.65,-1,-1
SPAIN,LALIGA,19/20,2020/02/22,Home,Levante,1,Real Madrid,0,NotFavourite,Win,1,6,5,1.44,5,-1,-1
GERMANY,BUND,19/20,2020/02/22,Home,Freiburg,0,Fortuna Dusseldorf,2,Favourite,Lose,2,1.9,3.8,4,-1,-1,3
GERMANY,BUND,19/20,2020/02/22,Home,Hertha,0,FC Koln,5,Favourite,Lose,5,2.4,3.4,2.87,-1,-1,1.87
GERMANY,BUND,19/20,2020/02/22,Home,Schalke 04,0,RB Leipzig,5,NotFavourite,Lose,5,4,4.2,1.75,-1,-1,0.75
GERMANY,BUND,19/20,2020/02/22,Home,Werder Bremen,0,Dortmund,2,NotFavourite,Lose,2,6.5,5.5,1.4,-1,-1,0.4
GERMANY,BUND,19/20,2020/02/22,Home,M'gladbach,1,Hoffenheim,1,Favourite,Draw,2,1.61,4,5.25,-1,3,-1
GERMANY,BUND,19/20,2020/02/22,Away,Fortuna Dusseldorf,2,Freiburg,0,NotFavourite,Win,2,4,3.8,1.9,3,-1,-1
GERMANY,BUND,19/20,2020/02/22,Away,FC Koln,5,Hertha,0,NotFavourite,Win,5,2.87,3.4,2.4,1.87,-1,-1
GERMANY,BUND,19/20,2020/02/22,Away,Hoffenheim,1,M'gladbach,1,NotFavourite,Draw,2,5.25,4,1.61,-1,3,-1
GERMANY,BUND,19/20,2020/02/22,Away,Dortmund,2,Werder Bremen,0,Favourite,Win,2,1.4,5.5,6.5,0.4,-1,-1
GERMANY,BUND,19/20,2020/02/22,Away,RB Leipzig,5,Schalke 04,0,Favourite,Win,5,1.75,4.2,4,0.75,-1,-1
ITALY,SERIAA,19/20,2020/02/21,Home,Brescia,1,Napoli,2,NotFavourite,Lose,3,6,4.33,1.5,-1,-1,0.5
ITALY,SERIAA,19/20,2020/02/21,Away,Napoli,2,Brescia,1,Favourite,Win,3,1.5,4.33,6,0.5,-1,-1
SPAIN,LALIGA,19/20,2020/02/21,Home,Betis,3,Mallorca,3,Favourite,Draw,6,1.45,4.6,7,-1,3.6,-1
SPAIN,LALIGA,19/20,2020/02/21,Away,Mallorca,3,Betis,3,NotFavourite,Draw,6,7,4.6,1.45,-1,3.6,-1
GERMANY,BUND,19/20,2020/02/21,Away,Paderborn,2,Bayern Munich,3,NotFavourite,Lose,5,34,13,1.05,-1,-1,0.05
GERMANY,BUND,19/20,2020/02/21,Home,Bayern Munich,3,Paderborn,2,Favourite,Win,5,1.05,13,34,0.05,-1,-1
ENGLAND,PREM,19/20,2020/02/19,Away,West Ham,0,Man City,2,NotFavourite,Lose,2,17,9.5,1.12,-1,-1,0.12
ENGLAND,PREM,19/20,2020/02/19,Home,Man City,2,West Ham,0,Favourite,Win,2,1.12,9.5,17,0.12,-1,-1
ITALY,SERIAA,19/20,2020/02/17,Away,Torino,0,Milan,1,NotFavourite,Lose,1,5.75,4,1.6,-1,-1,0.6
ITALY,SERIAA,19/20,2020/02/17,Home,Milan,1,Torino,0,Favourite,Win,1,1.6,4,5.75,0.6,-1,-1
ENGLAND,PREM,19/20,2020/02/17,Home,Chelsea,0,Man United,2,Favourite,Lose,2,1.85,3.5,4.5,-1,-1,3.5
ENGLAND,PREM,19/20,2020/02/17,Away,Man United,2,Chelsea,0,NotFavourite,Win,2,4.5,3.5,1.85,3.5,-1,-1
ITALY,SERIAA,19/20,2020/02/16,Home,Sassuolo,0,Parma,1,Favourite,Lose,1,2,3.5,3.75,-1,-1,2.75
ITALY,SERIAA,19/20,2020/02/16,Home,Sampdoria,1,Fiorentina,5,NotFavourite,Lose,6,2.75,3.1,2.7,-1,-1,1.7
ITALY,SERIAA,19/20,2020/02/16,Away,Inter,1,Lazio,2,NotFavourite,Lose,3,3,3.5,2.3,-1,-1,1.3
ITALY,SERIAA,19/20,2020/02/16,Home,Cagliari,0,Napoli,1,NotFavourite,Lose,1,3.75,3.8,1.9,-1,-1,0.9
ITALY,SERIAA,19/20,2020/02/16,Away,Brescia,0,Juventus,2,NotFavourite,Lose,2,15,8,1.16,-1,-1,0.16
ITALY,SERIAA,19/20,2020/02/16,Home,Udinese,0,Verona,0,Favourite,Draw,0,2.45,3.25,2.87,-1,2.25,-1
ITALY,SERIAA,19/20,2020/02/16,Home,Juventus,2,Brescia,0,Favourite,Win,2,1.16,8,15,0.16,-1,-1
ITALY,SERIAA,19/20,2020/02/16,Home,Lazio,2,Inter,1,Favourite,Win,3,2.3,3.5,3,1.3,-1,-1
ITALY,SERIAA,19/20,2020/02/16,Away,Verona,0,Udinese,0,NotFavourite,Draw,0,2.87,3.25,2.45,-1,2.25,-1
ITALY,SERIAA,19/20,2020/02/16,Away,Fiorentina,5,Sampdoria,1,Favourite,Win,6,2.7,3.1,2.75,1.7,-1,-1
ITALY,SERIAA,19/20,2020/02/16,Away,Parma,1,Sassuolo,0,NotFavourite,Win,1,3.75,3.5,2,2.75,-1,-1
ITALY,SERIAA,19/20,2020/02/16,Away,Napoli,1,Cagliari,0,Favourite,Win,1,1.9,3.8,3.75,0.9,-1,-1
ENGLAND,PREM,19/20,2020/02/16,Home,Aston Villa,2,Tottenham,3,NotFavourite,Lose,5,4,3.8,1.85,-1,-1,0.85
ENGLAND,PREM,19/20,2020/02/16,Away,Newcastle,0,Arsenal,4,NotFavourite,Lose,4,8,4.75,1.4,-1,-1,0.4
ENGLAND,PREM,19/20,2020/02/16,Home,Arsenal,4,Newcastle,0,Favourite,Win,4,1.4,4.75,8,0.4,-1,-1
ENGLAND,PREM,19/20,2020/02/16,Away,Tottenham,3,Aston Villa,2,Favourite,Win,5,1.85,3.8,4,0.85,-1,-1
SPAIN,LALIGA,19/20,2020/02/16,Home,Ath Bilbao,0,Osasuna,1,Favourite,Lose,1,2,3.25,4.1,-1,-1,3.1
SPAIN,LALIGA,19/20,2020/02/16,Home,Sevilla,2,Espanol,2,Favourite,Draw,4,1.57,3.8,6.5,-1,2.8,-1
SPAIN,LALIGA,19/20,2020/02/16,Home,Leganes,0,Betis,0,Favourite,Draw,0,2.4,3.2,3.1,-1,2.2,-1
SPAIN,LALIGA,19/20,2020/02/16,Home,Real Madrid,2,Celta,2,Favourite,Draw,4,1.28,6,9,-1,5,-1
SPAIN,LALIGA,19/20,2020/02/16,Away,Espanol,2,Sevilla,2,NotFavourite,Draw,4,6.5,3.8,1.57,-1,2.8,-1
SPAIN,LALIGA,19/20,2020/02/16,Away,Betis,0,Leganes,0,NotFavourite,Draw,0,3.1,3.2,2.4,-1,2.2,-1
SPAIN,LALIGA,19/20,2020/02/16,Away,Osasuna,1,Ath Bilbao,0,NotFavourite,Win,1,4.1,3.25,2,3.1,-1,-1
SPAIN,LALIGA,19/20,2020/02/16,Away,Celta,2,Real Madrid,2,NotFavourite,Draw,4,9,6,1.28,-1,5,-1
GERMANY,BUND,19/20,2020/02/16,Home,FC Koln,1,Bayern Munich,4,NotFavourite,Lose,5,12,7.5,1.2,-1,-1,0.2
GERMANY,BUND,19/20,2020/02/16,Home,Mainz,0,Schalke 04,0,NotFavourite,Draw,0,2.8,3.4,2.5,-1,2.4,-1
GERMANY,BUND,19/20,2020/02/16,Away,Bayern Munich,4,FC Koln,1,Favourite,Win,5,1.2,7.5,12,0.2,-1,-1
GERMANY,BUND,19/20,2020/02/16,Away,Schalke 04,0,Mainz,0,Favourite,Draw,0,2.5,3.4,2.8,-1,2.4,-1
ITALY,SERIAA,19/20,2020/02/15,Home,Bologna,0,Genoa,3,Favourite,Lose,3,1.83,3.75,4.2,-1,-1,3.2
ITALY,SERIAA,19/20,2020/02/15,Away,Spal,1,Lecce,2,NotFavourite,Lose,3,3.2,3.5,2.2,-1,-1,1.2
ITALY,SERIAA,19/20,2020/02/15,Away,Roma,1,Atalanta,2,NotFavourite,Lose,3,4,4.2,1.75,-1,-1,0.75
ITALY,SERIAA,19/20,2020/02/15,Home,Lecce,2,Spal,1,Favourite,Win,3,2.2,3.5,3.2,1.2,-1,-1
ITALY,SERIAA,19/20,2020/02/15,Home,Atalanta,2,Roma,1,Favourite,Win,3,1.75,4.2,4,0.75,-1,-1
ITALY,SERIAA,19/20,2020/02/15,Away,Genoa,3,Bologna,0,NotFavourite,Win,3,4.2,3.75,1.83,3.2,-1,-1
ENGLAND,PREM,19/20,2020/02/15,Home,Southampton,1,Burnley,2,Favourite,Lose,3,1.75,3.8,4.75,-1,-1,3.75
ENGLAND,PREM,19/20,2020/02/15,Home,Norwich,0,Liverpool,1,NotFavourite,Lose,1,11,6.25,1.25,-1,-1,0.25
ENGLAND,PREM,19/20,2020/02/15,Away,Burnley,2,Southampton,1,NotFavourite,Win,3,4.75,3.8,1.75,3.75,-1,-1
ENGLAND,PREM,19/20,2020/02/15,Away,Liverpool,1,Norwich,0,Favourite,Win,1,1.25,6.25,11,0.25,-1,-1
SPAIN,LALIGA,19/20,2020/02/15,Away,Alaves,0,Mallorca,1,NotFavourite,Lose,1,3.1,3.2,2.4,-1,-1,1.4
SPAIN,LALIGA,19/20,2020/02/15,Away,Valladolid,1,Granada,2,NotFavourite,Lose,3,3.3,3,2.4,-1,-1,1.4
SPAIN,LALIGA,19/20,2020/02/15,Away,Levante,1,Villarreal,2,NotFavourite,Lose,3,6,4.5,1.5,-1,-1,0.5
SPAIN,LALIGA,19/20,2020/02/15,Away,Getafe,1,Barcelona,2,NotFavourite,Lose,3,8,4.75,1.4,-1,-1,0.4
SPAIN,LALIGA,19/20,2020/02/15,Home,Mallorca,1,Alaves,0,Favourite,Win,1,2.4,3.2,3.1,1.4,-1,-1
SPAIN,LALIGA,19/20,2020/02/15,Home,Barcelona,2,Getafe,1,Favourite,Win,3,1.4,4.75,8,0.4,-1,-1
SPAIN,LALIGA,19/20,2020/02/15,Home,Villarreal,2,Levante,1,Favourite,Win,3,1.5,4.5,6,0.5,-1,-1
SPAIN,LALIGA,19/20,2020/02/15,Home,Granada,2,Valladolid,1,Favourite,Win,3,2.4,3,3.3,1.4,-1,-1
GERMANY,BUND,19/20,2020/02/15,Home,Hoffenheim,2,Wolfsburg,3,Favourite,Lose,5,2.37,3.6,2.87,-1,-1,1.87
GERMANY,BUND,19/20,2020/02/15,Home,Paderborn,1,Hertha,2,NotFavourite,Lose,3,2.75,3.5,2.45,-1,-1,1.45
GERMANY,BUND,19/20,2020/02/15,Home,Union Berlin,2,Leverkusen,3,NotFavourite,Lose,5,4,3.6,1.9,-1,-1,0.9
GERMANY,BUND,19/20,2020/02/15,Home,Fortuna Dusseldorf,1,M'gladbach,4,NotFavourite,Lose,5,4.2,4,1.8,-1,-1,0.8
GERMANY,BUND,19/20,2020/02/15,Away,Werder Bremen,0,RB Leipzig,3,NotFavourite,Lose,3,10,7,1.2,-1,-1,0.2
GERMANY,BUND,19/20,2020/02/15,Home,Augsburg,1,Freiburg,1,Favourite,Draw,2,2,3.6,3.6,-1,2.6,-1
GERMANY,BUND,19/20,2020/02/15,Home,RB Leipzig,3,Werder Bremen,0,Favourite,Win,3,1.2,7,10,0.2,-1,-1
GERMANY,BUND,19/20,2020/02/15,Away,Freiburg,1,Augsburg,1,NotFavourite,Draw,2,3.6,3.6,2,-1,2.6,-1
GERMANY,BUND,19/20,2020/02/15,Away,Wolfsburg,3,Hoffenheim,2,NotFavourite,Win,5,2.87,3.6,2.37,1.87,-1,-1
GERMANY,BUND,19/20,2020/02/15,Away,Hertha,2,Paderborn,1,Favourite,Win,3,2.45,3.5,2.75,1.45,-1,-1
GERMANY,BUND,19/20,2020/02/15,Away,Leverkusen,3,Union Berlin,2,Favourite,Win,5,1.9,3.6,4,0.9,-1,-1
GERMANY,BUND,19/20,2020/02/15,Away,M'gladbach,4,Fortuna Dusseldorf,1,Favourite,Win,5,1.8,4,4.2,0.8,-1,-1
ENGLAND,PREM,19/20,2020/02/14,Home,Wolves,0,Leicester,0,Favourite,Draw,0,2.5,3.3,2.87,-1,2.3,-1
ENGLAND,PREM,19/20,2020/02/14,Away,Leicester,0,Wolves,0,NotFavourite,Draw,0,2.87,3.3,2.5,-1,2.3,-1
SPAIN,LALIGA,19/20,2020/02/14,Home,Valencia,2,Ath Madrid,2,NotFavourite,Draw,4,3.4,3.1,2.3,-1,2.1,-1
SPAIN,LALIGA,19/20,2020/02/14,Away,Ath Madrid,2,Valencia,2,Favourite,Draw,4,2.3,3.1,3.4,-1,2.1,-1
GERMANY,BUND,19/20,2020/02/14,Away,Ein Frankfurt,0,Dortmund,4,NotFavourite,Lose,4,6.5,5.5,1.4,-1,-1,0.4
GERMANY,BUND,19/20,2020/02/14,Home,Dortmund,4,Ein Frankfurt,0,Favourite,Win,4,1.4,5.5,6.5,0.4,-1,-1
ITALY,SERIAA,19/20,2020/02/09,Home,Napoli,2,Lecce,3,Favourite,Lose,5,1.2,6.5,13,-1,-1,12
ITALY,SERIAA,19/20,2020/02/09,Home,Spal,1,Sassuolo,2,NotFavourite,Lose,3,2.7,3.4,2.55,-1,-1,1.55
ITALY,SERIAA,19/20,2020/02/09,Away,Cagliari,0,Genoa,1,NotFavourite,Lose,1,2.9,3.5,2.37,-1,-1,1.37
ITALY,SERIAA,19/20,2020/02/09,Away,Milan,2,Inter,4,NotFavourite,Lose,6,4.1,3.4,1.95,-1,-1,0.95
ITALY,SERIAA,19/20,2020/02/09,Home,Parma,0,Lazio,1,NotFavourite,Lose,1,4.5,4,1.72,-1,-1,0.72
ITALY,SERIAA,19/20,2020/02/09,Home,Brescia,1,Udinese,1,NotFavourite,Draw,2,2.7,3.4,2.62,-1,2.4,-1
ITALY,SERIAA,19/20,2020/02/09,Home,Genoa,1,Cagliari,0,Favourite,Win,1,2.37,3.5,2.9,1.37,-1,-1
ITALY,SERIAA,19/20,2020/02/09,Home,Inter,4,Milan,2,Favourite,Win,6,1.95,3.4,4.1,0.95,-1,-1
ITALY,SERIAA,19/20,2020/02/09,Away,Sassuolo,2,Spal,1,Favourite,Win,3,2.55,3.4,2.7,1.55,-1,-1
ITALY,SERIAA,19/20,2020/02/09,Away,Udinese,1,Brescia,1,Favourite,Draw,2,2.62,3.4,2.7,-1,2.4,-1
ITALY,SERIAA,19/20,2020/02/09,Away,Lecce,3,Napoli,2,NotFavourite,Win,5,13,6.5,1.2,12,-1,-1
ITALY,SERIAA,19/20,2020/02/09,Away,Lazio,1,Parma,0,Favourite,Win,1,1.72,4,4.5,0.72,-1,-1
ENGLAND,PREM,19/20,2020/02/09,Away,Bournemouth,1,Sheffield United,2,NotFavourite,Lose,3,5.75,3.6,1.66,-1,-1,0.66
ENGLAND,PREM,19/20,2020/02/09,Home,Sheffield United,2,Bournemouth,1,Favourite,Win,3,1.66,3.6,5.75,0.66,-1,-1
SPAIN,LALIGA,19/20,2020/02/09,Away,Sevilla,1,Celta,2,Favourite,Lose,3,2.2,3.4,3.4,-1,-1,2.4
SPAIN,LALIGA,19/20,2020/02/09,Away,Ath Bilbao,1,Sociedad,2,NotFavourite,Lose,3,3.8,3.3,2.05,-1,-1,1.05
SPAIN,LALIGA,19/20,2020/02/09,Home,Betis,2,Barcelona,3,NotFavourite,Lose,5,4,3.8,1.85,-1,-1,0.85
SPAIN,LALIGA,19/20,2020/02/09,Away,Mallorca,0,Espanol,1,NotFavourite,Lose,1,5.5,4,1.61,-1,-1,0.61
SPAIN,LALIGA,19/20,2020/02/09,Home,Osasuna,1,Real Madrid,4,NotFavourite,Lose,5,5.75,4.5,1.53,-1,-1,0.53
SPAIN,LALIGA,19/20,2020/02/09,Home,Espanol,1,Mallorca,0,Favourite,Win,1,1.61,4,5.5,0.61,-1,-1
SPAIN,LALIGA,19/20,2020/02/09,Home,Sociedad,2,Ath Bilbao,1,Favourite,Win,3,2.05,3.3,3.8,1.05,-1,-1
SPAIN,LALIGA,19/20,2020/02/09,Home,Celta,2,Sevilla,1,NotFavourite,Win,3,3.4,3.4,2.2,2.4,-1,-1
SPAIN,LALIGA,19/20,2020/02/09,Away,Real Madrid,4,Osasuna,1,Favourite,Win,5,1.53,4.5,5.75,0.53,-1,-1
SPAIN,LALIGA,19/20,2020/02/09,Away,Barcelona,3,Betis,2,Favourite,Win,5,1.85,3.8,4,0.85,-1,-1
GERMANY,BUND,19/20,2020/02/09,Home,Bayern Munich,0,RB Leipzig,0,Favourite,Draw,0,1.4,5.5,6.5,-1,4.5,-1
GERMANY,BUND,19/20,2020/02/09,Away,RB Leipzig,0,Bayern Munich,0,NotFavourite,Draw,0,6.5,5.5,1.4,-1,4.5,-1
ITALY,SERIAA,19/20,2020/02/08,Away,Juventus,1,Verona,2,Favourite,Lose,3,1.5,4,7.5,-1,-1,6.5
ITALY,SERIAA,19/20,2020/02/08,Home,Torino,1,Sampdoria,3,Favourite,Lose,4,2.15,3.3,3.5,-1,-1,2.5
ITALY,SERIAA,19/20,2020/02/08,Home,Fiorentina,1,Atalanta,2,NotFavourite,Lose,3,4.2,3.8,1.83,-1,-1,0.83
ITALY,SERIAA,19/20,2020/02/08,Home,Verona,2,Juventus,1,NotFavourite,Win,3,7.5,4,1.5,6.5,-1,-1
ITALY,SERIAA,19/20,2020/02/08,Away,Atalanta,2,Fiorentina,1,Favourite,Win,3,1.83,3.8,4.2,0.83,-1,-1
ITALY,SERIAA,19/20,2020/02/08,Away,Sampdoria,3,Torino,1,NotFavourite,Win,4,3.5,3.3,2.15,2.5,-1,-1
ENGLAND,PREM,19/20,2020/02/08,Away,Crystal Palace,1,Everton,3,NotFavourite,Lose,4,6,3.8,1.61,-1,-1,0.61
ENGLAND,PREM,19/20,2020/02/08,Home,Everton,3,Crystal Palace,1,Favourite,Win,4,1.61,3.8,6,0.61,-1,-1
ENGLAND,PREM,19/20,2020/02/08,Home,Brighton,1,Watford,1,Favourite,Draw,2,2.1,3.4,3.6,-1,2.4,-1
ENGLAND,PREM,19/20,2020/02/08,Away,Watford,1,Brighton,1,NotFavourite,Draw,2,3.6,3.4,2.1,-1,2.4,-1
SPAIN,LALIGA,19/20,2020/02/08,Away,Leganes,0,Levante,2,NotFavourite,Lose,2,2.87,3.25,2.5,-1,-1,1.5
SPAIN,LALIGA,19/20,2020/02/08,Away,Valencia,0,Getafe,3,NotFavourite,Lose,3,4,3.3,2,-1,-1,1
SPAIN,LALIGA,19/20,2020/02/08,Away,Granada,0,Ath Madrid,1,NotFavourite,Lose,1,10,4.2,1.4,-1,-1,0.4
SPAIN,LALIGA,19/20,2020/02/08,Home,Levante,2,Leganes,0,Favourite,Win,2,2.5,3.25,2.87,1.5,-1,-1
SPAIN,LALIGA,19/20,2020/02/08,Home,Getafe,3,Valencia,0,Favourite,Win,3,2,3.3,4,1,-1,-1
